,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release Clause
113,212218,A. Laporte,24,France,84,88,Manchester City,€34M,€135K,Left,2,3,2,2023,6'2,187lbs,58,45,85,76,40,61,78,73,62,66,45,83,55,68,75,67,82,47,75,85,54,57,44,77,85,86,87,€65.5M
114,212198,Bruno Fernandes,23,Portugal,84,88,Sporting CP,€40.5M,€22K,Right,2,3,4,2023,5'10,152lbs,84,73,58,85,84,85,82,85,79,76,77,84,78,87,72,89,67,88,65,70,79,86,81,83,63,66,53,€84M
115,212190,N. Süle,22,Germany,84,90,FC Bayern München,€36.5M,€84K,Right,2,3,2,2022,6'5,214lbs,30,20,86,78,31,28,63,63,52,84,33,79,33,77,38,65,94,62,82,82,26,30,32,72,82,85,83,€67.5M
116,211300,A. Martial,22,France,84,90,Manchester United,€42.5M,€165K,Right,3,3,4,2019,6'0,168lbs,76,84,69,77,74,84,60,86,88,89,85,81,81,84,74,75,75,80,58,42,83,73,81,79,38,39,36,€87.1M
117,211117,D. Alli,22,England,84,90,Tottenham Hotspur,€42.5M,€115K,Right,3,3,4,2024,6'2,176lbs,69,83,77,85,79,75,80,85,73,76,76,85,62,78,67,90,71,80,84,74,86,85,74,86,70,70,63,€87.1M
118,209499,Fabinho,24,Brazil,84,88,Liverpool,€34M,€120K,Right,3,2,3,2023,6'2,172lbs,79,66,75,83,47,71,78,82,69,72,69,83,67,78,75,92,79,65,85,84,70,75,91,84,83,86,84,€67.2M
119,207865,Marquinhos,24,Brazil,84,89,Paris Saint-Germain,€35.5M,€90K,Right,3,3,2,2022,6'0,165lbs,72,33,80,81,31,49,78,76,73,76,69,81,68,53,86,75,74,35,80,84,46,51,31,79,85,87,87,€68.3M
120,207566,William Carvalho,26,Portugal,84,86,Real Betis,€31.5M,€38K,Right,3,4,3,2023,6'2,183lbs,68,52,73,84,50,79,86,79,49,53,51,75,51,59,69,84,90,55,75,84,64,83,60,89,84,85,68,€68.5M
121,205498,Jorginho,26,Italy,84,87,Chelsea,€38M,€155K,Right,2,3,3,2023,5'11,148lbs,75,57,56,89,71,75,87,85,75,69,80,83,73,71,58,79,66,62,79,78,72,87,84,79,63,78,70,€73.2M
122,204970,F. Thauvin,25,France,84,87,Olympique de Marseille,€39M,€72K,Left,2,3,4,2021,5'10,154lbs,83,81,75,83,74,86,76,86,87,80,86,83,71,83,76,83,66,82,56,42,83,80,74,82,46,29,31,€77M
123,204963,Carvajal,26,Spain,84,87,Real Madrid,€31.5M,€185K,Right,3,3,3,2022,5'8,161lbs,83,41,70,81,34,72,71,83,79,84,81,82,79,64,76,84,74,36,81,83,61,57,45,77,83,83,85,€66.9M
124,202556,M. Depay,24,Netherlands,84,89,Olympique Lyonnais,€42M,€93K,Right,3,3,5,2021,5'9,172lbs,79,79,65,80,74,85,74,85,87,87,82,79,79,87,74,79,80,81,76,28,83,82,75,79,29,31,20,€83M
125,200104,H. Son,25,Korea Republic,84,85,Tottenham Hotspur,€37M,€125K,Right,3,5,4,2023,6'0,143lbs,78,85,65,79,79,81,64,85,88,87,82,84,76,86,63,85,63,88,60,39,85,80,71,82,48,34,33,€71.2M
126,199482,A. Lopes,27,Portugal,84,86,Olympique Lyonnais,€25M,€72K,Left,2,2,1,2020,6'0,179lbs,19,18,16,32,13,15,31,21,63,64,67,84,62,20,82,36,73,18,43,25,9,48,16,65,13,15,13,€49.4M
127,198176,S. de Vrij,26,Netherlands,84,86,Inter,€31.5M,€88K,Right,3,4,2,2023,6'2,172lbs,49,25,80,71,27,45,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,€55.9M
128,198009,M. Perin,25,Italy,84,89,Juventus,€29.5M,€105K,Right,2,3,1,2022,6'2,170lbs,11,11,12,33,19,15,31,23,57,56,70,79,30,23,75,30,52,17,25,19,12,44,21,65,20,12,19,€50.9M
129,193082,J. Cuadrado,30,Colombia,84,84,Juventus,€29.5M,€150K,Right,3,3,5,2020,5'10,159lbs,80,67,58,80,70,78,69,85,89,93,91,80,82,84,75,78,61,80,78,62,78,76,65,80,63,70,74,€48.7M
130,192629,Iago Aspas,30,Spain,84,84,RC Celta,€30M,€45K,Left,2,3,3,2022,5'9,148lbs,80,88,78,79,83,80,64,85,85,78,87,85,74,79,68,75,60,82,63,39,86,75,82,85,39,21,18,€63M
131,192563,B. Leno,26,Germany,84,87,Arsenal,€27M,€115K,Right,3,4,1,2023,6'3,183lbs,9,9,13,45,10,9,40,22,46,52,52,80,44,23,73,43,68,14,28,22,7,54,23,66,27,15,18,€53.3M
132,191202,N. Matić,29,Serbia,84,84,Manchester United,€24M,€165K,Left,3,3,3,2020,6'4,187lbs,71,64,74,84,73,72,83,79,52,59,44,83,50,83,67,84,85,75,80,86,69,73,64,84,83,84,75,€44.4M
133,190941,L. Hrádecký,28,Finland,84,84,Bayer 04 Leverkusen,€22M,€74K,Right,2,3,1,2023,6'4,187lbs,11,11,11,15,9,11,20,20,38,44,43,83,39,14,69,34,55,14,31,18,9,53,20,48,10,10,13,€37.4M
134,190584,Illarramendi,28,Spain,84,84,Real Sociedad,€31M,€51K,Right,2,3,4,2023,5'10,165lbs,68,72,51,86,58,76,82,83,66,57,71,84,75,69,63,77,68,76,76,87,79,86,50,79,69,83,80,€65.1M
135,188377,K. Walker,28,England,84,84,Manchester City,€24.5M,€165K,Right,3,2,2,2022,6'0,154lbs,81,51,74,78,57,76,67,78,86,93,67,83,72,86,83,89,75,69,78,81,67,69,63,75,78,84,83,€45.3M
136,186942,I. Gündoğan,27,Germany,84,84,Manchester City,€32M,€175K,Right,3,4,4,2020,5'11,176lbs,74,73,50,88,75,81,83,86,67,68,78,85,78,77,61,69,72,73,70,77,79,86,76,87,73,68,64,€59.2M
137,185020,José Callejón,31,Spain,84,84,Napoli,€27.5M,€105K,Right,3,3,3,2020,5'10,161lbs,82,78,65,80,84,73,51,85,88,89,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,€46.8M
138,183898,A. Di María,30,Argentina,84,84,Paris Saint-Germain,€29.5M,€125K,Left,4,2,5,2021,5'11,152lbs,83,72,51,82,77,84,79,85,85,84,92,80,77,83,72,73,60,77,73,38,82,82,73,82,35,59,56,€54.6M
139,181783,M. Mandžukić,32,Croatia,84,84,Juventus,€25M,€160K,Right,3,3,3,2020,6'3,187lbs,72,84,90,75,86,64,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,€41.3M
140,180403,Willian,29,Brazil,84,84,Chelsea,€30.5M,€175K,Right,3,4,4,2020,5'9,172lbs,76,77,31,80,59,82,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,€56.4M
141,178750,Sergio Asenjo,29,Spain,84,85,Villarreal CF,€24M,€42K,Right,2,3,1,2022,6'2,192lbs,24,14,13,39,15,23,39,14,59,54,62,79,58,24,73,41,73,13,20,22,12,46,15,64,24,15,14,€52.2M
142,178562,E. Banega,30,Argentina,84,84,Sevilla FC,€29M,€31K,Right,3,4,4,2020,5'9,157lbs,80,66,49,88,65,83,87,86,68,64,79,77,83,74,57,74,67,78,73,76,75,88,78,80,75,69,64,€60.9M
143,177413,A. Witsel,29,Belgium,84,84,Borussia Dortmund,€24M,€77K,Right,3,4,4,2022,6'2,179lbs,69,71,80,89,77,69,79,84,67,74,78,84,60,78,76,86,82,74,82,80,75,79,81,89,80,79,85,€40.8M
144,177388,D. Payet,31,France,84,84,Olympique de Marseille,€27.5M,€75K,Right,3,4,4,2021,5'9,170lbs,87,78,59,84,77,90,80,90,75,72,79,75,80,80,48,73,72,82,57,37,79,87,74,82,32,36,39,€52.3M
145,176769,Jonas,34,Brazil,84,84,SL Benfica,€16.5M,€25K,Right,3,5,3,2020,5'11,163lbs,70,88,84,76,85,85,75,88,65,64,77,85,69,84,69,66,63,85,61,34,87,83,84,87,31,36,25,€33M
146,172879,Sokratis,30,Greece,84,84,Arsenal,€23M,€140K,Right,3,2,2,2021,6'1,187lbs,47,44,85,60,46,29,51,58,64,73,60,81,64,77,86,69,86,48,88,77,49,45,24,82,85,87,85,€43.7M
147,167628,S. Ruffier,31,France,84,84,AS Saint-Étienne,€19M,€41K,Right,3,3,1,2021,6'2,205lbs,11,11,12,33,13,17,34,15,45,50,51,78,55,21,72,37,76,11,31,25,12,49,25,66,13,12,11,€36.1M
148,167397,Falcao,32,Colombia,84,84,AS Monaco,€25M,€115K,Right,3,4,3,2020,5'10,159lbs,55,86,89,79,84,83,58,82,69,66,76,85,75,79,91,68,75,80,75,41,88,70,81,87,39,42,19,€47.5M
149,163587,K. Schmeichel,31,Denmark,84,84,Leicester City,€19M,€78K,Right,2,3,1,2023,6'2,196lbs,18,12,16,44,15,13,46,40,59,60,62,81,47,36,60,34,64,14,35,20,13,59,26,67,14,14,13,€36.1M
150,157481,Raúl Albiol,32,Spain,84,84,Napoli,€18M,€88K,Right,3,3,2,2021,6'3,181lbs,38,27,77,74,31,53,72,71,54,53,53,82,56,65,77,55,82,53,81,86,30,57,37,75,89,87,85,€30.6M
151,143076,A. Gómez,30,Argentina,84,84,Atalanta,€30M,€53K,Right,3,4,4,2022,5'5,150lbs,82,76,38,82,72,79,74,87,94,86,92,83,94,76,70,75,48,79,56,40,81,85,72,84,50,30,34,€51M
152,137186,A. Barzagli,37,Italy,84,84,Juventus,€4.2M,€95K,Right,3,3,2,2019,6'2,192lbs,40,21,72,65,35,50,65,65,61,77,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,90,82,€6.9M
153,20775,Quaresma,34,Portugal,84,84,Beşiktaş JK,€15.5M,€80K,Right,3,4,5,2020,5'9,148lbs,92,67,41,79,80,94,75,88,84,82,91,78,84,79,63,65,55,80,74,24,78,84,74,80,29,17,13,€29.5M
154,9014,A. Robben,34,Netherlands,84,84,FC Bayern München,€15.5M,€110K,Left,4,2,4,2019,5'11,176lbs,80,85,51,82,86,90,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,80,78,85,30,26,26,€25.6M
155,231443,O. Dembélé,21,France,83,92,FC Barcelona,€40M,€155K,Left,3,5,4,2022,5'10,148lbs,78,78,43,78,76,78,70,83,93,92,90,82,85,83,59,73,46,70,54,36,79,84,75,75,42,30,33,€90M
156,230666,Gabriel Jesus,21,Brazil,83,92,Manchester City,€41M,€130K,Right,2,3,4,2023,5'9,161lbs,66,84,74,76,72,76,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,€84.1M
157,230481,Ronaldo Cabrais,26,Brazil,83,83,Grêmio,€28M,€51K,Right,1,4,4,2021,5'10,165lbs,83,74,64,83,76,86,82,83,88,87,85,84,76,82,64,86,70,78,62,40,82,83,77,81,24,35,33,€50.4M
158,230375,Josué Chiamulera,26,Brazil,83,83,Grêmio,€22.5M,€43K,Right,1,3,2,2021,6'1,176lbs,40,38,83,74,44,45,61,70,83,78,77,85,68,53,69,76,73,41,88,84,38,42,56,71,85,87,82,€40.5M
159,230294,Louri Beretta,26,Brazil,83,83,Atlético Mineiro,€28.5M,€60K,Right,1,3,4,2021,6'2,183lbs,56,85,83,73,82,59,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79,26,27,24,€54.2M
160,225850,P. Kimpembe,22,France,83,89,Paris Saint-Germain,€30.5M,€82K,Left,2,3,3,2023,6'2,176lbs,62,31,79,79,33,50,75,78,75,78,74,79,65,55,77,80,84,39,85,83,39,60,50,80,80,83,83,€62.5M
161,220971,N. Keïta,23,Guinea,83,88,Liverpool,€34M,€120K,Right,2,4,4,2023,5'8,141lbs,62,74,42,88,71,64,78,88,78,60,89,82,90,76,53,82,58,73,78,75,74,81,58,79,68,62,61,€67.2M
162,219683,C. Tolisso,23,France,83,88,FC Bayern München,€34M,€85K,Right,2,3,3,2022,5'11,179lbs,67,75,82,84,62,66,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,€58.7M
163,213565,T. Lemar,22,France,83,89,Atlético Madrid,€35.5M,€64K,Left,3,2,4,2023,5'7,137lbs,83,75,54,84,78,85,75,86,86,84,87,80,86,79,71,79,63,76,63,66,77,85,68,80,55,59,63,€79.9M
164,213345,K. Coman,22,France,83,87,FC Bayern München,€34M,€85K,Right,2,3,5,2023,5'10,157lbs,81,76,52,77,77,84,63,83,95,93,87,81,84,77,75,76,61,73,36,23,79,75,70,75,29,17,15,€58.7M
165,213331,J. Tah,22,Germany,83,88,Bayer 04 Leverkusen,€29.5M,€67K,Right,2,4,2,2023,6'5,214lbs,35,20,80,74,24,30,69,64,64,77,48,82,44,44,72,63,93,25,76,80,27,61,38,75,80,88,84,€52.4M
166,212523,Anderson Talisca,24,Brazil,83,90,Guangzhou Evergrande Taobao FC,€36.5M,€18K,Left,2,4,4,"Dec 31, 2018",6'3,176lbs,78,80,77,81,76,86,79,84,77,76,76,79,65,84,58,76,72,88,67,58,86,81,71,74,55,62,42,
167,212188,T. Werner,22,Germany,83,87,RB Leipzig,€34.5M,€70K,Right,3,4,3,2020,5'11,165lbs,69,87,76,77,82,62,55,84,93,93,81,86,76,74,78,83,59,67,63,37,85,61,72,74,39,20,19,€61.2M
168,210008,A. Rabiot,23,France,83,87,Paris Saint-Germain,€33M,€91K,Left,2,3,3,2019,6'4,176lbs,70,69,77,85,72,73,83,83,73,74,79,83,72,80,73,82,80,79,76,80,76,80,69,82,70,81,75,€63.5M
169,209658,L. Goretzka,23,Germany,83,88,FC Bayern München,€34M,€85K,Right,3,4,3,2022,6'2,174lbs,75,72,75,84,68,76,79,83,84,79,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,€58.7M
170,208808,Q. Promes,26,Netherlands,83,84,Sevilla FC,€30.5M,€28K,Right,2,4,5,2023,5'9,159lbs,79,86,60,78,69,75,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,€66.3M
171,208670,H. Ziyech,25,Morocco,83,86,Ajax,€32.5M,€28K,Left,3,2,4,2021,5'11,143lbs,84,68,53,86,77,90,89,83,76,74,85,82,78,80,38,86,59,75,71,62,75,88,73,83,52,66,36,€47.9M
172,208618,Lucas Vázquez,27,Spain,83,83,Real Madrid,€27M,€205K,Right,2,4,4,2021,5'8,154lbs,86,73,52,83,54,82,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,75,42,50,44,€55.4M
173,208418,Y. Carrasco,24,Belgium,83,86,Dalian YiFang FC,€33M,€20K,Right,3,4,4,2021,5'11,161lbs,78,79,53,77,68,81,71,87,89,87,88,83,71,84,68,74,59,75,61,18,81,71,74,75,58,39,26,€73.4M
174,208093,Gerard Moreno,26,Spain,83,85,Villarreal CF,€32M,€53K,Left,1,4,4,2023,5'11,170lbs,61,83,80,78,79,71,56,81,77,80,70,82,69,81,72,72,74,77,55,40,83,58,73,72,43,41,41,€69.6M
175,207863,Felipe,29,Brazil,83,83,FC Porto,€20M,€22K,Right,3,3,2,2021,6'3,190lbs,45,39,81,74,44,32,67,62,60,67,52,77,57,46,90,78,86,41,92,81,34,50,47,75,85,85,79,€40M
176,207410,M. Kovačić,24,Croatia,83,89,Chelsea,€35M,€165K,Right,3,4,4,"Jun 30, 2019",5'9,172lbs,73,62,42,87,76,78,82,89,84,74,81,70,85,79,63,82,65,75,77,78,69,88,59,72,69,75,63,
177,206585,Kepa,23,Spain,83,91,Chelsea,€28.5M,€84K,Right,1,4,1,2025,6'1,187lbs,25,11,17,32,18,25,36,16,34,33,41,79,39,25,71,37,51,14,18,21,15,55,24,63,19,18,16,€58.4M
178,206545,Manu Trigueros,26,Spain,83,84,Villarreal CF,€30M,€49K,Right,2,4,4,2022,5'10,165lbs,72,71,74,86,63,80,83,83,68,65,76,82,72,81,77,77,63,80,71,69,77,84,65,73,70,73,60,€65.3M
179,206113,S. Gnabry,22,Germany,83,88,FC Bayern München,€34.5M,€85K,Right,2,4,4,2020,5'9,165lbs,74,81,46,79,83,64,68,83,92,90,87,80,88,85,64,68,68,81,63,38,80,74,68,74,45,48,45,€59.5M
180,204935,J. Pickford,24,England,83,88,Everton,€25M,€78K,Left,1,4,1,2024,6'1,170lbs,17,19,15,55,20,18,55,40,53,44,55,83,55,31,72,45,70,13,30,24,18,68,41,69,16,20,12,€49.4M
181,204639,S. Savić,27,Montenegro,83,86,Atlético Madrid,€26M,€67K,Right,2,3,2,2020,6'2,174lbs,35,34,85,72,27,34,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,84,€55.3M
182,203574,J. Stones,24,England,83,87,Manchester City,€28.5M,€125K,Right,2,4,3,2022,6'2,154lbs,62,29,83,81,27,47,74,80,67,71,61,82,59,46,75,79,77,38,79,81,48,67,44,80,85,85,82,€54.9M
183,202651,Suso,24,Spain,83,86,Milan,€33M,€115K,Left,3,3,4,2022,5'9,154lbs,84,70,50,86,72,87,75,89,83,77,86,78,84,78,50,77,56,87,23,20,76,84,72,76,50,23,18,€58.6M
184,202166,J. Draxler,24,Germany,83,86,Paris Saint-Germain,€32.5M,€91K,Right,3,5,4,2021,6'2,170lbs,83,78,65,84,84,78,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,€62.6M
185,201995,Felipe Anderson,25,Brazil,83,85,West Ham United,€31.5M,€110K,Right,3,4,4,2022,5'9,154lbs,79,71,44,80,68,71,74,88,93,89,89,74,88,83,38,72,53,84,67,69,73,79,53,82,47,60,54,€62.2M
186,200949,Lucas Moura,25,Brazil,83,84,Tottenham Hotspur,€31M,€115K,Right,3,3,4,2023,5'9,154lbs,75,78,50,77,70,69,74,81,94,90,94,76,90,79,77,75,59,76,72,50,80,74,74,80,31,43,51,€59.7M
187,200888,Danilo Pereira,26,Portugal,83,86,FC Porto,€27M,€21K,Right,3,3,3,2022,6'2,183lbs,50,61,78,82,55,48,79,78,63,68,58,76,60,76,67,83,89,65,85,84,69,73,52,84,83,84,75,€56M
188,200724,Nacho Fernández,28,Spain,83,85,Real Madrid,€24.5M,€180K,Right,2,4,2,2021,5'11,168lbs,70,32,82,80,38,55,61,78,70,79,60,79,68,54,81,78,79,28,78,81,37,53,45,73,75,86,85,€52.1M
189,200316,T. Horn,25,Germany,83,87,1. FC Köln,€24M,€25K,Left,2,3,1,2023,6'4,198lbs,19,13,14,35,14,12,32,22,45,51,50,80,31,22,64,31,67,17,41,22,15,55,21,20,14,13,12,€37.8M
190,199914,Allan,27,Brazil,83,83,Napoli,€26.5M,€87K,Right,2,3,4,2023,5'9,163lbs,70,72,59,85,56,65,77,80,81,74,82,86,80,70,70,95,77,66,87,86,79,79,53,79,85,85,83,€45.1M
191,199845,F. Acerbi,30,Italy,83,83,Lazio,€19M,€64K,Left,2,3,3,2023,6'4,194lbs,25,37,80,73,39,62,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,72,85,87,87,85,€32.3M
192,199564,Sergi Roberto,26,Spain,83,86,FC Barcelona,€26.5M,€170K,Right,3,3,4,2022,5'10,150lbs,85,63,72,86,50,74,78,83,78,79,69,80,74,65,47,85,69,66,68,81,69,83,57,76,75,83,83,€56.3M
193,198329,Rodrigo,27,Spain,83,84,Valencia CF,€30.5M,€57K,Left,2,3,4,2022,6'0,170lbs,72,78,80,78,77,83,58,82,88,91,84,80,77,83,78,78,72,76,60,31,83,74,77,77,44,41,40,€66.3M
194,197965,Pizzi,28,Portugal,83,83,SL Benfica,€25.5M,€22K,Right,3,4,3,2022,5'10,159lbs,79,76,45,83,77,83,84,82,82,73,77,81,77,75,67,86,59,78,68,70,84,85,76,85,66,66,52,€51M
195,195365,K. Kampl,27,Slovenia,83,83,RB Leipzig,€26.5M,€74K,Right,2,4,3,2021,5'10,148lbs,72,63,34,84,68,78,79,84,84,71,91,84,80,69,67,88,47,73,64,75,73,82,64,83,65,64,59,€45.1M
196,194404,Neto,28,Brazil,83,84,Valencia CF,€21M,€41K,Right,2,2,1,2021,6'3,185lbs,11,15,14,36,12,12,41,24,53,49,59,79,49,28,80,39,63,20,40,15,11,42,22,64,17,14,15,€45.7M
197,193698,O. Baumann,28,Germany,83,84,TSG 1899 Hoffenheim,€21M,€42K,Right,2,1,1,2021,6'2,181lbs,14,11,16,30,11,12,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,22,52,15,18,14,€37.3M
198,193474,I. Gueye,28,Senegal,83,83,Everton,€21M,€125K,Right,2,3,3,2022,5'9,146lbs,60,50,69,80,32,33,72,79,76,72,80,81,80,80,87,89,70,66,84,87,67,67,54,80,84,89,84,€39.9M
199,192883,H. Mkhitaryan,29,Armenia,83,83,Arsenal,€25.5M,€145K,Right,3,5,4,2021,5'10,165lbs,77,74,53,80,81,83,71,86,84,78,87,79,85,85,69,83,62,73,69,64,82,84,72,76,41,53,55,€48.5M
200,192638,Marcos Alonso,27,Spain,83,84,Chelsea,€24M,€130K,Left,2,3,3,2023,6'2,192lbs,85,68,83,84,70,85,73,83,69,76,64,84,58,84,71,90,76,77,75,79,79,69,64,76,79,82,79,€46.2M
201,192593,D. Subašić,33,Croatia,83,83,AS Monaco,€13M,€70K,Right,3,2,1,2020,6'3,185lbs,11,10,13,24,13,24,26,19,51,54,42,78,37,24,75,32,80,14,31,20,15,52,23,65,14,14,13,€24.7M
202,190547,K. Glik,30,Poland,83,83,AS Monaco,€19M,€86K,Right,3,2,2,2021,6'3,176lbs,29,27,85,63,17,35,59,59,50,52,34,78,51,57,81,67,90,20,86,83,24,23,39,79,82,85,82,€36.1M
203,189712,K. Strootman,28,Netherlands,83,83,Olympique de Marseille,€21M,€66K,Left,3,3,3,2023,6'1,176lbs,74,68,68,87,63,75,84,84,65,66,65,83,68,81,53,79,81,70,86,83,78,79,77,85,75,84,75,€39.9M
204,189068,B. Dost,29,Netherlands,83,83,Sporting CP,€26M,€26K,Right,3,3,2,2021,6'5,196lbs,38,87,94,73,85,61,37,74,49,54,32,85,32,82,51,82,92,72,70,39,89,68,88,81,38,45,26,€52M
205,188152,Oscar,26,Brazil,83,84,Shanghai SIPG FC,€30.5M,€29K,Right,3,3,4,2020,5'10,146lbs,74,76,54,86,63,77,82,84,75,72,86,81,80,80,64,76,38,77,43,45,79,83,68,75,66,52,47,€69.4M
206,186627,M. Balotelli,27,Italy,83,83,OGC Nice,€27.5M,€55K,Right,4,4,4,2019,6'2,194lbs,68,85,67,78,78,78,66,85,76,82,71,68,50,89,74,66,86,79,70,30,79,74,92,81,10,22,20,€52.3M
207,185221,Luiz Gustavo,30,Brazil,83,83,Olympique de Marseille,€19M,€63K,Left,3,3,3,2021,6'2,172lbs,63,48,72,79,54,42,77,73,65,64,65,83,62,80,76,85,81,73,88,83,53,69,58,79,82,84,86,€36.1M
208,184942,Giuliano,28,Brazil,83,83,Al Nassr,€26M,€64K,Right,2,3,4,2021,5'8,150lbs,77,79,59,82,65,67,79,84,85,79,85,81,85,78,61,82,74,76,71,42,81,80,79,82,49,43,38,€44.2M
209,179944,David Luiz,31,Brazil,83,83,Chelsea,€17.5M,€130K,Right,4,3,3,2019,6'2,190lbs,68,55,81,77,63,70,77,79,59,62,69,75,56,79,78,66,79,73,85,85,54,69,75,77,79,83,82,€32.4M
210,179783,R. Fährmann,29,Germany,83,84,FC Schalke 04,€20M,€38K,Right,2,1,1,2022,6'6,216lbs,14,11,15,25,11,18,26,24,38,47,39,83,36,24,72,32,79,9,36,23,11,42,21,61,10,12,10,€35.5M
211,178088,Juan Mata,30,Spain,83,83,Manchester United,€24.5M,€160K,Left,3,3,4,2019,5'7,139lbs,83,78,56,85,71,84,79,88,69,62,84,85,89,75,70,71,37,72,50,39,83,85,81,87,42,31,21,€45.3M
212,178086,Adán,31,Spain,83,83,Atlético Madrid,€15.5M,€55K,Left,2,2,1,2020,6'3,203lbs,12,11,23,34,15,11,43,15,56,54,55,77,51,25,71,32,77,12,41,20,11,42,25,63,20,14,18,€31.8M
213,178005,Rui Patrício,30,Portugal,83,83,Wolverhampton Wanderers,€16.5M,€74K,Left,3,2,1,2022,6'3,185lbs,12,12,11,31,17,10,30,23,53,57,61,80,54,38,79,45,77,11,39,22,13,64,32,66,14,13,11,€31.4M
214,177683,Y. Sommer,29,Switzerland,83,84,Borussia Mönchengladbach,€20M,€35K,Right,3,4,1,2021,6'0,174lbs,13,13,10,40,8,12,31,25,48,54,55,80,58,23,73,45,68,12,38,21,15,58,24,57,9,19,12,€35.5M
215,177610,Javi Martínez,29,Spain,83,83,FC Bayern München,€20M,€94K,Right,3,3,2,2021,6'4,190lbs,60,43,87,77,58,46,74,74,49,53,53,83,48,76,85,74,84,62,90,87,51,75,52,80,85,86,86,€33M
216,177457,L. Bender,29,Germany,83,83,Bayer 04 Leverkusen,€20M,€82K,Right,3,3,2,2021,6'1,179lbs,69,59,78,79,57,49,74,75,66,67,65,83,63,74,77,86,76,71,79,86,69,76,52,83,88,86,82,€34M
217,176266,Lucas Leiva,31,Brazil,83,83,Lazio,€17.5M,€64K,Right,3,3,3,2020,5'10,172lbs,63,62,72,82,59,74,81,78,67,67,78,82,80,77,82,80,67,66,80,87,66,81,61,86,82,82,78,€29.8M
218,163705,S. Mandanda,33,France,83,83,Olympique de Marseille,€13M,€51K,Right,3,3,1,2020,6'1,181lbs,14,13,13,37,13,13,28,17,53,43,52,80,36,24,74,31,61,11,37,23,11,55,11,64,13,15,13,€24.7M
219,162895,Cesc Fàbregas,31,Spain,83,83,Chelsea,€22M,€140K,Right,4,3,3,2019,5'10,170lbs,85,72,74,90,81,78,89,85,56,54,62,81,75,77,63,56,61,70,45,50,72,91,78,92,64,59,58,€40.7M
220,162240,M. Dembélé,30,Belgium,83,83,Tottenham Hotspur,€24M,€120K,Left,3,2,4,2019,6'1,181lbs,65,66,70,86,73,65,80,89,72,72,79,83,76,81,75,70,89,70,79,82,70,80,63,90,75,82,70,€44.4M
221,156616,F. Ribéry,35,France,83,83,FC Bayern München,€11.5M,€72K,Right,4,4,5,2019,5'7,159lbs,80,74,41,83,79,83,74,87,78,78,84,83,90,75,34,58,60,71,51,33,77,84,78,85,31,25,26,€19M
222,104389,R. Jarstein,33,Norway,83,83,Hertha BSC,€13M,€33K,Right,2,4,1,2021,6'3,181lbs,18,13,16,34,16,10,34,23,40,46,35,76,45,21,59,31,70,18,34,19,15,37,13,55,12,11,13,€22.1M
223,53302,D. De Rossi,34,Italy,83,83,Roma,€8M,€80K,Right,3,4,2,2019,6'0,183lbs,57,50,81,81,74,62,80,77,63,67,64,80,72,81,77,74,81,72,84,87,55,71,75,87,90,82,80,€13.6M
224,24630,Pepe Reina,35,Spain,83,83,Milan,€6M,€56K,Right,3,3,1,2021,6'2,203lbs,11,14,13,19,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,24,64,20,22,24,€10.2M
225,236583,J. Pavlenka,26,Czech Republic,82,85,SV Werder Bremen,€19.5M,€30K,Right,1,3,1,2021,6'5,179lbs,11,16,14,28,19,10,17,19,35,37,39,78,27,21,36,20,68,17,22,13,14,25,18,39,12,10,14,€34.6M
226,235243,M. de Ligt,18,Netherlands,82,91,Ajax,€27M,€11K,Right,2,4,2,2021,6'2,196lbs,57,53,81,75,40,48,72,73,62,72,56,77,59,79,80,74,87,64,79,79,44,63,40,77,84,84,79,€43.2M
